Leyton Midland Road,538150,187490,51.5693642287863,-0.00806634743035076,"3",E10 6JT
Leytonstone,539345,187429,51.5685223067262,0.00914045195706128,"3,4",E11 1HE
Leytonstone High Road,539298,186903,51.5638073603645,0.00825446883595584,"3",E11 4RE
Limehouse,536150,181087,51.5123121016766,-0.0393800776624937,"2",E14 7JD
Liverpool Street,533160,181596,51.517598132254,-0.0822496218888544,"1",EC2M 7PR
Lloyd Park,533711,164549,51.3642754053557,-0.0807462726980878,"3,4,5,6",CR0 5RA
London Bridge,532937,180152,51.5046742093043,-0.0860055977481396,"1",SE1 2SW
London City Airport,542231,180294,51.5036897452474,0.0478727155835259,"3",E16 2DS
London Fields,534795,184212,51.5407187492493,-0.0576996862209217,"2",E8 3PH
Loughborough Junction,531902,175897,51.466678734544,-0.102497340930631,"2",SW9 8SA
Loughton,542314,195641,51.641570570828,0.0552790792874479,"6",IG10 4PD
Lower Sydenham,536831,171372,51.4248467905185,-0.033330341481054,"4",SE26 5AU
Maida Vale,525967,182792,51.5299947556212,-0.185432644935856,"2",W9 1JS
Maidenhead,488724,180745,51.5186674269541,-0.72267491057478,"",SL6 1EW
Malden Manor,521101,166497,51.3846091104699,-0.261120412431734,"4",KT3 5PN
Manor House,532074,187482,51.5707469861909,-0.0956849757319274,"2,3",N4 1BZ
Manor Park,541929,185757,51.5528544275939,0.045723870186973,"3,4",E12 5EP
Mansion House,532347,180962,51.5120915984511,-0.0941976572437842,"1",EC4N 6JD
Marble Arch,527875,181056,51.5139652346594,-0.158571214792758,"1",W1C 2JS
Maryland,539175,184881,51.5456682829975,0.00568165418425255,"3",E15 1SA
Marylebone,527510,181985,51.5223964032654,-0.163492562310913,"1",NW1 6JJ
Maze Hill,539194,177909,51.4830136644311,0.00320489681855999,"3",SE10 9XG
Meridian Water,535062,191741,51.6083117089913,-0.050959906384394,"4",N18 3HF
Merton Park,525182,169798,51.413391280969,-0.201342028812417,"3,4,5,6",SW19 3HA
Mile End,536577,182545,51.5253109195645,-0.0326660842711517,"2",E3 4DH
Mill Hill Broadway,521300,191900,51.6128707220669,-0.24953706487303,"4",NW7 2JU
Mill Hill East,524057,191460,51.608316303686,-0.209895710314407,"4",NW7 1BS
Mitcham,527345,168082,51.3974883365194,-0.17087164547873,"3,4,5,6",CR4 4BD
Mitcham Eastfields,528488,169323,51.408383659999,-0.154001717426646,"3",CR4 2ND
Mitcham Junction,528292,167611,51.3930423124126,-0.157436642225589,"4",CR4 4HN
Monument,532907,180814,51.510630277351,-0.0861883132610563,"1",EC4R 9AA
Moor Park,508563,193509,51.6299299595336,-0.432913016495897,"6,7",HA6 2JQ
Moorgate,532688,181677,51.5184369958311,-0.0890176874196191,"1",EC2M 6TX
Morden,525664,168563,51.4021856447495,-0.194851979519044,"4",SM4 5AZ
Morden Road,525788,169310,51.4088715755148,-0.192805675093396,"3,4,5,6",SW19 3BX
Morden South,525301,167900,51.3963073717591,-0.200301559721281,"4",SM4 5AN
Mornington Crescent,529193,183359,51.5343619927468,-0.138744348724714,"2",NW1 2JA
Mortlake,520458,175779,51.4681675008265,-0.267203309759762,"3",SW14 8LN
Motspur Park,522581,167724,51.3953192366103,-0.239439742641338,"4",KT3 6JJ
Mottingham,542600,173197,51.4398250617558,0.0503242023297411,"4",SE9 4EN
Mudchute,537908,178789,51.4912361634791,-0.0149599448810793,"2",E14 9UW
Neasden,521415,185422,51.5546273100412,-0.250115041693612,"3",NW10 1PH
New Addington,538187,162255,51.3425904830932,-0.0173833270693507,"3,4,5,6",CR0 0DE
New Barnet,526502,195996,51.6485364894024,-0.172969712284757,"5",EN5 1QT
New Beckenham,536718,170463,51.4167054934214,-0.035304949250805,"4",BR3 1QW
New Cross,536750,177110,51.476429364937,-0.0322788114450522,"2",SE14 6LD
New Cross Gate,536250,176967,51.4752648660342,-0.03952905184832,"2",SE14 6AR
New Eltham,544005,172999,51.4376907783216,0.0704446186894693,"4",SE9 2AB
New Malden,521392,168612,51.4035554892389,-0.256218102341553,"4",KT3 4PX
New Southgate,528672,192218,51.614093435136,-0.143009774858165,"4",N11 1QH
Newbury Park,544947,188378,51.5756385064638,0.0903031581978967,"4",IG2 7RN
Nine Elms,530058,177332,51.4800010492292,-0.12850098283072,"1",
Norbiton,519424,169495,51.4119088876876,-0.284199943193106,"5",KT2 7AZ
Norbury,530650,169690,51.4111883041727,-0.122799400973473,"3",SW16 3RW
North Acton,520831,181937,51.5234320046099,-0.259729523922228,"2,3",W3 6UP
North Dulwich,532950,174567,51.4544816672148,-0.0879186802737289,"2,3",SE21 7BX
North Ealing,518816,181243,51.517621818071,-0.288993547753171,"3",W5 3AF
North Greenwich,539168,179827,51.5002551610895,0.00358625912595083,"2,3",SE10 0PH
North Harrow,513540,188578,51.5846307078439,-0.362632985599068,"5",HA2 7SR
North Sheen,519132,175442,51.4654191445198,-0.28639746196941,"3",TW9 4QA
North Wembley,517663,186198,51.5623957964433,-0.303948213913291,"4",HA0 3NT
Northfields,517051,179296,51.5004911568957,-0.315064812988572,"3",W13 9QU
Northolt,513228,184519,51.5482123001801,-0.36844058759762,"5",UB5 4AA
Northolt Park,513829,185579,51.5576184653049,-0.359434188853151,"5",UB5 4XE
Northumberland Park,534861,191035,51.6020156471391,-0.0541320254717321,"3",N17 0HY
Northwick Park,516634,187967,51.578508169653,-0.318199386013369,"4",HA3 0AT
Northwood,509236,191441,51.6112129195814,-0.423837776195818,"6",HA6 2XL
Northwood Hills,510267,190305,51.6008019779143,-0.409311348056893,"6",HA6 1NZ
Norwood Junction,534001,168193,51.3969542014506,-0.0752098562061814,"4",SE25 5AG
Notting Hill Gate,525296,180481,51.5093750180118,-0.195921616226391,"1,2",W11 3HT
Nunhead,535293,175975,51.4665798988617,-0.0536797424804539,"2",SE15 3XE
Oakleigh Park,527001,194800,51.637676093709,-0.166194964993835,"4",EN5 1BU
Oakwood,529349,195968,51.64763774736,-0.131853538813394,"5",N14 4UT
Ockendon,559004,182828,51.5219901237508,0.290483480023453,"7",RM15 6PD
Old Street,532764,182474,51.525581330743,-0.0876229573873513,"1",EC1V 9NR
Orpington,545500,165900,51.3735201959245,0.0890289019388343,"6",BR6 0SX
Osterley,514529,177094,51.4812162357593,-0.352096088849003,"4",TW7 4PU
Oval,531108,177516,51.4814124173775,-0.113321075121332,"2",SE11 4PP
Oxford Circus,529102,181227,51.5152231744017,-0.14083617013334,"1",W1C 2JS
Paddington,526680,181185,51.5153935002265,-0.175736750265772,"1",W2 1RH
Palmers Green,530925,192798,51.6187865701508,-0.110272499322985,"4",N13 4PN
Park Royal,519074,182274,51.5268335560863,-0.284928912967105,"3",W5 3EL
Parsons Green,525029,176645,51.4749598256594,-0.201124490012253,"2",SW6 4HU
Peckham Rye,534152,176271,51.469511252696,-0.0699835529061944,"2",SE15 5DQ
Penge East,535374,170791,51.4199752622759,-0.0544952646379757,"4",SE20 7BQ
Penge West,534952,170567,51.4180628313332,-0.0606457643426384,"4",SE20 8NU
Perivale,516404,183270,51.5363412946729,-0.323070415901167,"4",UB6 7NP
Petts Wood,544440,167548,51.3885991156954,0.0744800301001628,"5",BR5 1LZ
Phipps Bridge,526534,168717,51.4033764315297,-0.182296786948212,"3,4,5,6",CR4 3QN
Piccadilly Circus,529612,180625,51.5096965321706,-0.133711596159076,"1",W1J 9HS
Pimlico,529711,178386,51.4895526466494,-0.133108257391385,"1",SW1V 2JA
Pinner,512233,189409,51.5923610566072,-0.38122378173761,"5",HA5 5LZ
Plaistow,540058,183305,51.5312883668178,0.0177806419969852,"3",E13 0DY
Plumstead,544803,178820,51.4897925652622,0.0842996169709163,"4",SE18 7EA
Ponders End,536097,195599,51.6427306374394,-0.0345251044598684,"5",EN3 4LA
Pontoon Dock,541226,180102,51.5022162729144,0.033325707548925,"3",E16 2SB
Poplar,537698,180603,51.5075880448376,-0.0172754932925174,"2",E14 0DS
Preston Road,518260,187292,51.5721032477993,-0.294972007483067,"4",HA3 0PS
Prince Regent,541215,180905,51.5094346072403,0.0334885741146771,"3",E16 3HE
Pudding Mill Lane,537930,183585,51.5343278360506,-0.0127685119445471,"2,3",E15 2PH
Purfleet,555417,178174,51.4811733966936,0.236774839097188,"7",RM16 1PL
Purley,531500,161497,51.3373633703713,-0.113613517091084,"6",CR8 2AP
Purley Oaks,532503,162594,51.3469891804969,-0.0988153325005632,"6",CR2 0ND
Putney,523992,175061,51.4609521781532,-0.216603370792462,"2,3",SW15 1RT
Putney Bridge,524476,175842,51.4678649970564,-0.209365414301954,"2",SW6 3UH
Queens Park,524612,183239,51.5343123177636,-0.204798146950672,"2",NW6 6HJ
Queens Road Peckham,535015,176825,51.4742846179239,-0.0573549786690294,"2",SE15 2JR
Queensbury,518802,189728,51.5938825093133,-0.286331592620629,"4",HA8 5NP
Queenstown Road,528763,176738,51.4749588883145,-0.147355310845153,"2",SW8 3RX
Queensway,525883,180615,51.5104489285477,-0.187419901048369,"1",W2 4SS
Rainham,552097,182099,51.5173408303357,0.190691977638158,"6",RM13 9YH
Ravensbourne,538699,170201,51.4138703699073,-0.00693781552984574,"4",BR3 5HE
Ravenscourt Park,522558,178711,51.494067596546,-0.235969229860143,"2",W6 0UG
Rayners Lane,512979,187538,51.5753961273885,-0.371060805748711,"5",HA5 5EG
Raynes Park,523206,169303,51.4093749711836,-0.229912936274609,"4",SW20 8NE
Reading,471527,173813,51.4587845668126,-0.971877620996332,"",RG1 1LZ
Rectory Road,534001,186199,51.5587633673592,-0.0683856644542954,"2",N16 7QB
Redbridge,541833,188371,51.5763669943606,0.0453940440870774,"4",IG4 5BG
Reedham,530835,160821,51.3314415132428,-0.123402623534722,"6",CR8 2DG
Reeves Corner,531895,165726,51.375277028631,-0.106379777578369,"3,4,5,6",CR0 1XP
Regents Park,528765,182174,51.5238104377728,-0.145344409720596,"1",NW1 5HA
Richmond,518072,175174,51.4632323939592,-0.301739128704929,"4",TW9 2AZ
Rickmansworth,505717,194605,51.6403222419337,-0.473684571012875,"7",WD3 1QY
Riddlesdown,532497,161001,51.3326746703329,-0.0994936669081528,"6",CR8 1HN
Roding Valley,541612,192882,51.6169565208123,0.0440262071266384,"4",IG9 6LN
Romford,551377,188455,51.5746418942839,0.18305527427581,"6",RM1 1SX
Rotherhithe,535239,179870,51.5015944207027,-0.0529662962549398,"2",SE16 4LF
Royal Albert,542029,180823,51.50849394631,0.0451771451896414,"3",E16 2QD
Royal Oak,525764,181485,51.5182940459234,-0.188823671546854,"2",W2 6ET
Royal Victoria,540139,180833,51.5090552671545,0.0179654125889859,"3",E16 1DE
Ruislip,509510,187102,51.5721612338762,-0.421234915592132,"6",HA4 8LD
Ruislip Gardens,510367,185763,51.5599595105222,-0.409294101374034,"5",HA4 6LG
Ruislip Manor,510088,187258,51.5734509011491,-0.412849344431848,"6",HA4 9AA
Russell Square,530207,182122,51.5230128366462,-0.124590196872619,"1",WC1N 1LG
Sanderstead,532855,162743,51.3482461025735,-0.0937084995489339,"6",CR2 0PL
Sandilands,533869,165749,51.3750221468239,-0.0780265894240146,"3,4,5,6",CR0 5PN
Selhurst,532993,167636,51.3921856251364,-0.0898990366231026,"4",SE25 6LL
Seven Kings,545401,187095,51.5639935121558,0.0963195752913869,"4",IG3 8RE
Seven Sisters,533646,188927,51.5833620439954,-0.0724668225188911,"3",N15 5LA
Shadwell,534936,180942,51.5113000646694,-0.0569192069418581,"2",E1 2QE
Shenfield,561356,195022,51.6308736398924,0.329952270765306,"7",CM15 8JD
Shepherds Bush,523741,179904,51.5045317956139,-0.218519156668849,"2",W12 8LH
Shepherds Bush Market,523121,180039,51.5058803381902,-0.227400490410209,"2",W12 7JD
Shoreditch High Street,533501,182258,51.5234666953431,-0.077087424331397,"1",E1 6AW
Shortlands,539399,169300,51.4056023739842,0.0027675443897767,"4",BR2 0JA
Sidcup,546300,172698,51.4343986295948,0.103315359719454,"5",DA15 7AW
Silver Street,533544,192472,51.615242361808,-0.0725897412586619,"4",N18 1QX
Slade Green,552250,176584,51.4677479700499,0.190518389697159,"6",DA8 2NX
Sloane Square,528080,178657,51.4923595104806,-0.156488856057024,"1",SW1W 8BB
Slough,497838,180157,51.5118788837057,-0.591524825275804,"",SL1 1XW
Snaresbrook,540161,188828,51.5808913115707,0.021463927810755,"4",E11 1QE
South Acton,520166,179279,51.4996853882737,-0.270215203266224,"3",W3 0DS
South Bermondsey,535156,178319,51.4876765282843,-0.0547548210670723,"2",SE16 2PL
South Croydon,532896,164358,51.3627500488751,-0.0925173627941774,"5",CR2 7PA
South Ealing,517605,179437,51.5016435203309,-0.307040239461223,"3",W5 4QB
South Greenford,515462,182991,51.5340270082388,-0.336737475403501,"4",UB6 2WE
South Hampstead,526425,184081,51.5414765580949,-0.178371198114625,"2",NW8 0DJ
South Harrow,514334,186376,51.5646795948217,-0.351893963731605,"5",HA2 8HN
South Kensington,526865,178817,51.4940710832552,-0.17392302133764,"1",SW7 2NB
South Kenton,517350,187153,51.5710439475513,-0.308142971762093,"4",HA9 8QT
South Merton,524917,168662,51.4032402207812,-0.205550298887015,"4",SW20 9JT
South Quay,537636,179853,51.5008635789065,-0.0184606926650221,"2",E14 9SH
South Ruislip,511080,185437,51.556889651478,-0.399115901006822,"5",HA4 6TP
South Tottenham,533697,188599,51.5804024712281,-0.0718559563059047,"3",N15 6ND
South Wimbledon,525828,170033,51.4153603977999,-0.191974544099057,"3,4",SW19 1DE
South Woodford,540577,190026,51.5915526647549,0.0279430783744098,"4",E18 1JJ
Southall,512620,179804,51.5059562937895,-0.378711181441562,"4",UB2 4AA
Southbury,534803,196199,51.6484336413001,-0.0529833104002624,"5",EN3 4HW
Southfields,524730,173291,51.44488297741,-0.206609383090931,"3",SW18 5RJ
Southgate,529675,194278,51.6323756417307,-0.127770046307841,"4",N14 5BH
Southwark,531566,180025,51.5038534497217,-0.105794938925092,"1",SE1 8NW
St Helier,525408,167191,51.3899118399214,-0.19901458965509,"4",SM4 6SF
St James Street,536402,188694,51.5806086130258,-0.0328045616794668,"3",E17 7PJ
St Johns,537400,176298,51.4689752593041,-0.0232406618061415,"2",SE8 4EW
St Margarets,516732,174250,51.4552054673299,-0.321324241867253,"4",TW1 2LH
St Mary Cray,546698,168298,51.3947595863922,0.10721790023829,"6",BR5 3SN
St Pancras,530122,182959,51.5305541987497,-0.125505781059782,"1",NW1 2QP
St. James's Park,529629,179503,51.4996095777261,-0.133878754341125,"1",SW1H 0BD
St. Johns Wood,526742,183352,51.5348541283933,-0.17406483866207,"2",NW8 6DN
St. Pauls,532105,181261,51.5148351387399,-0.0975710001169854,"1",EC2V 6AA
Stamford Brook,521913,178738,51.4944495685697,-0.245246306027922,"2",W6 0SB
Stamford Hill,533381,187928,51.574447480834,-0.0766683415728566,"3",N16 5AG
Stanmore,517574,192569,51.6196729504836,-0.303099287595299,"5",HA7 4PD
Star Lane,539148,182091,51.5206042606449,0.00419100262824069,"3",E16 4SR
Stepney Green,535566,182149,51.5219957586155,-0.0473825231948551,"2",E1 4AQ
Stockwell,530473,176470,51.4721590571156,-0.122846303356526,"2",SW9 9AE
Stoke Newington,533710,186845,51.5646374941449,-0.0723353943786903,"2",N16 6YA
Stonebridge Park,519690,184197,51.5439861056564,-0.275400437104679,"3",NW10 0RW
Stoneleigh,522021,164155,51.3633636469979,-0.248709653473392,"5",KT17 2JA
Stratford,538533,184421,51.541692575874,-0.00375164102719075,"3",E15 1AZ
Stratford High Street,538729,184032,51.5381489524464,-0.00108035600379454,"3",E15 3PA
Stratford International,538175,184758,51.5448085230875,-0.0087784340129179,"3",E15 2LZ
Strawberry Hill,515500,172502,51.4397472780519,-0.339617724386049,"5",TW1 4PP
Streatham,529946,171303,51.4258456483774,-0.132325495736147,"3",SW16 6HP
Streatham Common,529729,170534,51.4189844509068,-0.135726164035307,"3",SW16 5NT
Streatham Hill,530233,172714,51.4384601587523,-0.127681480540516,"3",SW2 4PA
Sudbury and Harrow Road,516853,185300,51.5544932686619,-0.315926235937249,"4",HA0 2HA
Sudbury Hill,515427,185584,51.5573390110298,-0.336392108538228,"4",HA1 3RA
Sudbury Hill Harrow,515490,185697,51.5583417256907,-0.33544668656216,"4",HA1 3RJ
Sudbury Town,516832,184955,51.5513969271083,-0.316343479907577,"4",HA0 2LA
Sundridge Park,540599,170200,51.4133938352705,0.0203651090291948,"4",BR1 3TR
Surbiton,518070,167315,51.3925990366125,-0.30438455443494,"6",KT6 4PE
Surrey Quays,535641,178954,51.4932667816228,-0.0475299875263057,"2",SE16 2UE
Sutton,526028,163823,51.3595058240713,-0.191302009044985,"5",SM1 1JA
Sutton Common,525593,165598,51.3755543745683,-0.196919910134175,"4",SM1 3HY
Swiss Cottage,526611,184259,51.5430345616616,-0.175626602641138,"2",NW3 6HY
Sydenham,535311,171609,51.4273411641062,-0.055088670764223,"3",SE26 5EU
Sydenham Hill,533548,172145,51.4325757586356,-0.0802302075090671,"3",SE21 7HW
Syon Lane,516306,177163,51.4814741554056,-0.326495028366485,"4",TW7 5NT
Tadworth,523097,156199,51.2916274794228,-0.236008012647662,"6",KT20 5SP
Taplow,491579,181340,51.5235608415769,-0.6813848514102,"",SL6 0NU
Tattenham Corner,522593,158140,51.3091809150244,-0.242566269387599,"6",KT18 5PR
Teddington,516019,170817,51.4244969542681,-0.332705330569485,"6",TW11 9AA
Temple,530995,180810,51.5110404236047,-0.113725749531254,"1",WC2R 2PH
Thames Ditton,515721,166818,51.3886155199462,-0.338292830966152,"6",KT7 0PA
Theobalds Grove,535933,201119,51.6923725348055,-0.0347481343438092,"7",EN8 7BG
Therapia Lane,530290,166843,51.3856855818393,-0.129017105892247,"3,4,5,6",CR0 3DD
Theydon Bois,545509,199180,51.67255225418,0.102890736881682,"6",CM16 7EU
Thornton Heath,532242,168317,51.3984809160272,-0.10043316453581,"4",CR7 8RX
Tolworth,519834,165603,51.3768428600788,-0.27962011044214,"5",KT5 9NU
Tooting,527969,170591,51.4198963712243,-0.161002470625191,"3",SW17 9JR
Tooting Bec,528015,172366,51.4358378049555,-0.159700490831738,"3",SW17 9AH
Tooting Broadway,527415,171373,51.4270488709259,-0.16868452577766,"3",SW17 0SU
Tottenham Court Road,529774,181354,51.5162106579362,-0.131110437940232,"1",W1D 2DA
Tottenham Hale,534483,189465,51.5879976822906,-0.0601878224855684,"3",N17 9LR
Totteridge and Whetstone,526111,193951,51.6302464287639,-0.179354261233395,"4",N20 9QP
Tower Gateway,533725,180809,51.5103925230575,-0.0744098769115334,"1",EC3N 1JL
Tower Hill,533566,180805,51.5103941502293,-0.0767011981209769,"1",EC3N 4DJ
Tufnell Park,529200,185816,51.5564405750082,-0.137742174052793,"2",N19 5QB
Tulse Hill,531797,172903,51.4397972578558,-0.105122508458826,"3",SE27 9BW
Turkey Street,535129,198903,51.6726535863499,-0.0472299312310293,"6",EN3 5TT
Turnham Green,521267,178804,51.4951815268556,-0.254524564284254,"2",W4 1LR
Turnpike Lane,531524,189650,51.5903579682551,-0.10280504057766,"3",N15 3NX
Twickenham,516221,173687,51.4502504109205,-0.328860220073982,"5",TW1 1BD
Twyford,479041,175787,51.4755325281579,-0.863306992983611,"",RG10 9NA
Upminster,556167,186833,51.5587637710015,0.251400804800992,"6",RM14 2TD
Upminster Bridge,555002,186681,51.5577191878009,0.234541891929043,"6",RM12 6PL
Upney,545844,184260,51.5384058166655,0.101531744664137,"4",IG11 9LS
Upper Holloway,529778,186630,51.5636230958685,-0.129109362694106,"2",N19 4DJ
Upper Warlingham,534100,158383,51.3087721301535,-0.0774816615679464,"6",CR3 0EP
Upton Park,541204,183931,51.5366282598781,0.0345418397236073,"3",E13 9AP
Uxbridge,505698,184161,51.5464537278672,-0.477101546420975,"6",UB8 1JZ
Vauxhall,530366,177978,51.4857356014527,-0.123829951970419,"1,2",SW8 1SR
Victoria,528941,179131,51.4964237195677,-0.143920705126304,"1",SW1E 5JX
Waddon,531151,164828,51.3673790671527,-0.117394075812958,"5",CR0 4NA
Waddon Marsh,531082,165906,51.3770827611593,-0.117987464148064,"3,4,5,6",CR0 4XT
Wallington,528841,163985,51.360331299565,-0.15086383380492,"5",SM6 0DZ
Waltham Cross,536520,200343,51.685257215528,-0.0265642572096444,"7",EN8 7LU
Walthamstow Central,537286,188986,51.5830180833761,-0.019940545005551,"3",E17 7LP
Walthamstow Queens Road,537020,188815,51.5815461551121,-0.0238439433008898,"3",E17 7QZ
Wandle Park,531422,165505,51.3734005326276,-0.113253320438367,"3,4,5,6",CR0 4JS
Wandsworth Common,527719,173530,51.4463653389414,-0.163536979415448,"3",SW12 8NL
Wandsworth Road,529354,176226,51.4702229770106,-0.139037674628515,"2",SW8 4PA
Wandsworth Town,525985,175119,51.4610337704117,-0.187910035680923,"2",SW18 1SU
Wanstead,540685,188176,51.5749021995709,0.028760472436225,"4",E11 2NT
Wanstead Park,540592,185600,51.5517781243521,0.0263899430517847,"3",E7 0HU
Wapping,535030,180170,51.5043402275049,-0.0558608143552397,"2",E1W 3PA
Warren Street,529253,182272,51.5245797647619,-0.13827833053848,"1",NW1 3AA
Warwick Avenue,526158,182030,51.5231041380791,-0.182953291113456,"2",W9 2PT
Waterloo,531050,179933,51.5031464567835,-0.113259251258196,"1",SE1 7NY
Waterloo East,531332,180054,51.5041684335795,-0.109153636893924,"1",SE1 8NH
Watford,509579,196610,51.6576044159566,-0.417269996729954,"7",WD18 7LE
Watford High Street,511360,196098,51.6526530662442,-0.391696720377947,"8",WD17 2EG
Watford Junction,511023,197340,51.6638823676859,-0.396171948023808,"",WD17 1ET
Wellesley Road,532511,165752,51.3753673812303,-0.0975249080867142,"3,4,5,6",CR0 2DD
Welling,546096,176073,51.464777257658,0.101775039089206,"4",DA16 3AT
Wembley Central,518214,185039,51.5518642975386,-0.296392321916041,"4",HA9 6AG
Wembley Park,519373,186341,51.5633220034916,-0.279242548111157,"4",HA9 9AA
Wembley Stadium,518924,185366,51.554654104755,-0.286046441972645,"4",HA9 8BQ
West Acton,519394,181273,51.517769693141,-0.280657170904487,"3",W3 6UP
West Brompton,525383,178030,51.4873285969613,-0.195538809670428,"2",SW5 9JX
West Croydon,532188,166098,51.3785520094323,-0.102034292302637,"5",CR0 2TA
West Drayton,506124,180122,51.5100704476327,-0.472176083850515,"6",UB7 9DY
West Dulwich,532798,173053,51.4409116753119,-0.0906726759198591,"3",SE21 8HN
West Ealing,516690,180749,51.5136246839724,-0.31978294869219,"3",W13 0NQ
West Finchley,525507,191601,51.6092624211855,-0.18891710747921,"4",N3 1NT
West Ham,539202,182974,51.528525530727,0.00531739383278791,"3",E15 3BN
West Hampstead,525524,184726,51.5474740226727,-0.191126583443095,"2",NW6 2LX
West Hampstead Thameslink,525423,184852,51.5486288099289,-0.192537517550186,"2",NW6 1XJ
West Harrow,514163,187957,51.5789236612617,-0.353846689868431,"5",HA1 4HE
West India Quay,537471,180505,51.506762626601,-0.0205824471280817,"2",E14 4ED
West Kensington,524635,178321,51.4901090272106,-0.206203692218027,"2",W14 9NL
West Norwood,531956,171955,51.4312409491332,-0.10318913429904,"3",SE27 0HS
West Ruislip,508364,186791,51.5695871570355,-0.437860134374038,"6",HA4 7WD
West Silvertown,540455,180155,51.5028844739075,0.0222460466810224,"3",E16 2AT
West Sutton,525081,164539,51.3661498021821,-0.204644546028283,"5",SM1 2EH
West Wickham,538266,166563,51.3812841800095,-0.0145763304109628,"5",BR4 0PY
Westbourne Park,524920,181764,51.5209885149092,-0.200882512814746,"2",W11 1AB
Westcombe Park,540199,178103,51.4845089277331,0.0177457002630554,"3",SE3 7EQ
Westferry,537064,180814,51.5096381074397,-0.0263231371017831,"2",E14 8AD
Westminster,530240,179718,51.5014013891933,-0.12500207834678,"1",SW1A 2JR
White City,523296,180750,51.5122320722798,-0.224631928515273,"2",W12 7RH
White Hart Lane,533693,191340,51.6050346575119,-0.070870326535637,"3",N17 7RP
Whitechapel,534738,181859,51.5195876908872,-0.0594204849881092,"2",E1 1BY
Whitton,514220,173568,51.449587607085,-0.35768205341595,"5",TW2 7LG
Whyteleafe,533842,158505,51.3099291878499,-0.0811351650050057,"6",CR3 0AD
Whyteleafe South,534169,157797,51.3034896801966,-0.0767125144057694,"6",CR3 0BD
Willesden Green,523350,184884,51.549372924827,-0.222407601249647,"2,3",NW2 4QT
Willesden Junction,521905,182942,51.532233566617,-0.243909139837678,"3",NW10 4RA
Wimbledon,524791,170647,51.4211075087935,-0.206662833440052,"3",SW19 1PS
Wimbledon Chase,524306,169347,51.4095305838822,-0.21408976708418,"3",SW20 8DB
Wimbledon Park,525274,172158,51.4345806287444,-0.199186272973062,"3",SW19 7DZ
Winchmore Hill,531529,194494,51.6338866966508,-0.100916932729748,"4",N21 3NG
Wood Green,531038,190427,51.5974535516576,-0.109526588776131,"3",N22 8HH
Wood Lane,523314,180464,51.5096578296917,-0.224472605709939,"2",W12 7DS
Wood Street,538521,189426,51.5866699434664,-0.00195389801318458,"4",E17 3NZ
Woodford,540952,191778,51.6072019027903,0.034056202416626,"4",IG8 7QE
Woodgrange Park,541861,185332,51.5490526109103,0.0445724962267991,"3,4",E7 8AA
Woodmansterne,528720,159385,51.3190183289485,-0.154262127162033,"6",CR5 3HS
Woodside,534716,167115,51.3870975786152,-0.0653471778556766,"3,4,5,6",SE25 5DP
Woodside Park,525725,192564,51.6178680990036,-0.185425502730219,"4",N12 8SE
Woolwich,543931,178994,51.4915784950453,0.0718193785262894,"4",
Woolwich Arsenal,543754,178803,51.4899072325859,0.0691939066943666,"4",SE18 6HX
Woolwich Dockyard,542738,178908,51.4911078869379,0.054612348493409,"3",SE18 5JY
Worcester Park,522192,166133,51.3811040871828,-0.245575288308153,"4",KT4 7ND
